User ID,Vehicle Model,Battery Capacity (kWh),Updated Battery Capacity (kWh),Battery Capacity with Degradation Min (kWh),Battery Capacity with Degradation Max (kWh),Charging Station ID,Charging Station Location,Region,Country,City Latitude,City Longitude,Charging Start Time,Charging End Time,Charging Date,Charging Starting Hour,Charging Ending Hour,Charging Duration (hours),Time of Day,Day of Week,Weekend,Holiday,Energy Consumed (kWh),Charging Rate (kW),State of Charge (Start %),State of Charge (End %),State of Charge Difference (%),State of Charge Category,Distance Driven (since last charge) (km),Temperature (°C),Charging Cost (USD),Vehicle Age (years),Charger Type,User Type,Is Energy Valid?,Is DC Fast Valid?
177,Chevy Bolt,50.0,56.34472832031742,53.41583962438573,57.867159593084544,203,New York,New York,United States,40.7128,-74.006,2024-01-08 08:00:00,2024-01-08 10:25:00,2024-01-08,08:00:00,10:25:00,2.1821725676582537,Morning,Wednesday,No,No,33.098691426112154,16.68689597092782,53.57201503044119,79.50472573051596,25.932710700074765,Low,174.4298990075216,-22.14939417408425,36.52395919006641,7.690884188241246,Level 1,Commuter,Yes,Yes
178,Tesla Model 3,95.69778086899464,50.0,50.0,82.0,341,New York,New York,United States,40.7128,-74.006,2024-01-08 09:00:00,2024-01-08 11:14:00,2024-01-08,09:00:00,11:14:00,2.921583661643124,Afternoon,Wednesday,No,No,78.83314651875263,8.424644632127169,12.48227539344258,78.60859386438283,66.12631847094025,Medium,118.69508311078516,-15.132883452976813,23.304729691666346,0.0,DC Fast Charger,Casual Driver,No,No
179,Hyundai Kona,100.0,42.28273461691021,38.03282,62.87058,149,New York,New York,United States,40.7128,-74.006,2024-01-08 10:00:00,2024-01-08 11:57:00,2024-01-08,10:00:00,11:57:00,0.8358451423130647,Afternoon,Wednesday,No,No,63.23651609867501,5.255799991325633,31.1091900831936,50.163546266562506,19.054356183368906,Low,132.9596225238148,-0.671769423191143,39.69535324151392,2.0,Level 1,Casual Driver,No,Yes
180,Tesla Model 3,50.0,62.22051702857705,44.98043155038442,73.76790774263044,402,San Francisco,California,United States,37.7792588,-122.4193286,2024-01-08 11:00:00,2024-01-08 11:31:00,2024-01-08,11:00:00,11:31:00,3.984418263508884,Night,Thursday,No,No,50.16138087841768,29.087280550451776,62.13327965500456,95.39612687084605,33.26284721584149,Medium,42.3760557461259,-7.522234662806347,8.85476100282171,7.0,DC Fast Charger,Casual Driver,Yes,No
181,Tesla Model 3,50.0,59.053083893449475,46.36082511828125,76.03175319398125,183,Houston,Texas,United States,29.7589382,-95.3676974,2024-01-08 12:00:00,2024-01-08 14:13:00,2024-01-08,12:00:00,14:13:00,0.8566172610118857,Afternoon,Sunday,Yes,No,21.82050636814289,97.34225469987976,76.89957102666605,78.27386156073143,1.3742905340653806,Low,240.7952117834277,-12.03555536574807,13.099598265236915,5.0,Level 1,Long-Distance Traveler,Yes,Yes
182,Chevy Bolt,50.0,57.142596832347316,54.798495289808436,59.36503656395914,413,Los Angeles,California,United States,34.0536909,-118.242766,2024-01-08 13:00:00,2024-01-08 14:53:00,2024-01-08,13:00:00,14:53:00,3.026524839632501,Morning,Tuesday,No,No,61.00032235899777,5.720465260145438,44.94524692565111,66.19582006310851,21.2505731374574,Low,232.32103894174472,-2.4751160639953778,20.41637758424997,6.0,Level 2,Casual Driver,Yes,Yes
183,Tesla Model 3,62.0,59.053083893449475,46.36082511828125,76.03175319398125,152,Houston,Texas,United States,29.7589382,-95.3676974,2024-01-08 14:00:00,2024-01-08 15:12:00,2024-01-08,14:00:00,15:12:00,0.9689769691243776,Afternoon,Sunday,Yes,No,47.3146093849059,10.16337295016612,40.48798796741036,98.82353364240996,58.335545674999594,Medium,260.6613918475854,-4.595564697534655,25.92447734982421,5.0,Level 1,Casual Driver,Yes,Yes
184,Nissan Leaf,62.0,37.32525335228727,22.253196056774996,57.487423146668746,74,San Francisco,California,United States,37.7792588,-122.4193286,2024-01-08 15:00:00,2024-01-08 18:03:00,2024-01-08,15:00:00,18:03:00,1.3501018281867616,Afternoon,Wednesday,No,No,33.78434419301355,48.76808403617098,60.262717131547085,86.09789965116842,25.835182519621334,Low,59.09157048745929,14.502914357738828,22.901237351463116,5.0,DC Fast Charger,Long-Distance Traveler,Yes,No
185,Nissan Leaf,62.0,39.73456983921888,21.91939811592337,56.62511179946871,365,New York,New York,United States,40.7128,-74.006,2024-01-08 16:00:00,2024-01-08 17:40:00,2024-01-08,16:00:00,17:40:00,1.6133875984291093,Morning,Wednesday,No,No,47.84104322110981,36.24955021074656,55.66092887509634,61.58201871582799,5.9210898407316535,Low,258.70299390699824,-0.3205975016755581,11.345953332431115,6.0,DC Fast Charger,Commuter,No,No
186,BMW i3,50.0,28.140590409888617,17.170195190806645,38.54160835383193,401,San Francisco,California,United States,37.7792588,-122.4193286,2024-01-08 17:00:00,2024-01-08 20:15:00,2024-01-08,17:00:00,20:15:00,3.0806034583458395,Morning,Monday,No,No,10.640152157210183,19.167160983415208,66.57606983592258,69.15765779890351,2.581587962980933,Low,81.3072735238919,-6.320269959549742,6.499435839088151,6.0,Level 2,Long-Distance Traveler,Yes,Yes
187,Hyundai Kona,102.83943000886534,42.28273461691021,38.03282,62.87058,274,Chicago,Illinois,United States,41.8755616,-87.6244212,2024-01-08 18:00:00,2024-01-08 20:03:00,2024-01-08,18:00:00,20:03:00,3.4982855553220924,Afternoon,Sunday,Yes,No,72.2378188219246,14.435905055127744,83.20544452415145,83.20627214536134,0.0008276212098934366,Low,131.28616502411475,-15.63321706508492,24.32684779791282,2.0,Level 2,Casual Driver,No,Yes
188,Tesla Model 3,85.0,53.823643271137755,48.51125,79.55845,42,Chicago,Illinois,United States,41.8755616,-87.6244212,2024-01-08 19:00:00,2024-01-08 20:11:00,2024-01-08,19:00:00,20:11:00,3.1018270774146552,Evening,Monday,No,No,36.15792621947456,46.32809897435823,12.666303598100477,86.88327763624466,74.21697403814417,High,87.12429821035957,-1.816645933644902,37.206419105466765,2.0,Level 2,Casual Driver,Yes,Yes
189,Tesla Model 3,50.0,51.94664633052678,49.25,80.77,496,Houston,Texas,United States,29.7589382,-95.3676974,2024-01-08 20:00:00,2024-01-08 22:42:00,2024-01-08,20:00:00,22:42:00,2.0400221150977345,Afternoon,Sunday,Yes,No,63.62653233247981,9.986771923019903,41.006080032057206,71.25331650755305,30.247236475495846,Medium,152.25986699080715,-14.945218396059833,35.02872011996518,1.0,Level 1,Commuter,No,Yes
190,Chevy Bolt,50.0,57.61615557555753,55.6329901419375,60.26907265376562,212,Houston,Texas,United States,29.7589382,-95.3676974,2024-01-08 21:00:00,2024-01-08 23:48:00,2024-01-08,21:00:00,23:48:00,2.3126750622410013,Morning,Sunday,Yes,No,8.349591228417406,47.48218948900026,43.32205190716476,62.97068755428872,19.64863564712396,Low,311.63040806348147,-16.083505127549223,19.75286860317101,5.0,Level 1,Long-Distance Traveler,Yes,Yes
191,Nissan Leaf,100.0,24.0,24.0,62.0,101,Los Angeles,California,United States,34.0536909,-118.242766,2024-01-08 22:00:00,2024-01-08 23:34:00,2024-01-08,22:00:00,23:34:00,3.705617221578461,Morning,Monday,No,No,65.83154346501938,7.253633663105521,58.357343749655485,82.15451672743453,23.79717297777904,Low,65.28637656297002,-21.905564640580227,7.453842745350879,0.0,Level 1,Casual Driver,No,Yes
192,Hyundai Kona,100.0,39.2,39.2,64.8,45,Los Angeles,California,United States,34.0536909,-118.242766,2024-01-08 23:00:00,2024-01-09 00:03:00,2024-01-08,23:00:00,00:03:00,1.4145057611789325,Morning,Wednesday,No,No,55.18877391493572,25.603799331857445,68.12881245845041,100.0,31.871187541549588,Medium,249.04941432468289,-0.7226225922966003,23.68340999904207,0.0,Level 1,Commuter,No,Yes
193,BMW i3,85.0,26.712884473815517,17.43167024447375,39.12853639982937,82,Chicago,Illinois,United States,41.8755616,-87.6244212,2024-01-09 00:00:00,2024-01-09 02:29:00,2024-01-09,00:00:00,02:29:00,1.106862482944654,Evening,Monday,No,No,55.97943470013186,13.79927221343662,2.3259589947386745,71.03902179038346,68.71306279564479,Medium,67.87474828378124,-11.420788627310086,31.52986270848626,5.0,Level 1,Casual Driver,No,Yes
194,Nissan Leaf,62.0,32.256879006500924,22.936118999999998,59.25164074999999,17,New York,New York,United States,40.7128,-74.006,2024-01-09 01:00:00,2024-01-09 01:30:00,2024-01-09,01:00:00,01:30:00,0.9764775412267896,Morning,Wednesday,No,No,38.50773758511891,15.809921563951589,37.91329561411469,57.53677417403917,19.62347855992448,Low,252.97342956956808,-5.897599043163488,38.188529965592856,3.0,DC Fast Charger,Commuter,No,Yes
195,BMW i3,85.0,29.519454768872905,16.91264226294454,37.96348422852445,73,San Francisco,California,United States,37.7792588,-122.4193286,2024-01-09 02:00:00,2024-01-09 04:39:00,2024-01-09,02:00:00,04:39:00,0.5690623348394185,Night,Sunday,Yes,No,13.105812024979125,14.554415345938793,12.044342771950358,91.06953924455011,79.02519647259976,High,201.5628074107787,-16.7463012095814,28.93465228460907,7.0,DC Fast Charger,Casual Driver,Yes,Yes
196,Chevy Bolt,75.0,57.142596832347316,54.798495289808436,59.36503656395914,14,Los Angeles,California,United States,34.0536909,-118.242766,2024-01-09 03:00:00,2024-01-09 05:57:00,2024-01-09,03:00:00,05:57:00,3.457199297563886,Night,Thursday,No,No,7.81642400450342,5.098121574412684,50.10285103642811,70.54794124013175,20.445090203703636,Low,50.3088063995774,-1.1763377173774832,32.271706903198776,6.0,DC Fast Charger,Casual Driver,Yes,No
197,Chevy Bolt,50.0,60.0,60.0,65.0,433,Los Angeles,California,United States,34.0536909,-118.242766,2024-01-09 04:00:00,2024-01-09 05:30:00,2024-01-09,04:00:00,05:30:00,2.76432358740617,Evening,Thursday,No,No,52.50980894268295,17.12970237970592,30.475116614130098,90.93210942692164,60.45699281279154,Medium,152.25751528544956,-21.90680511780259,43.15651392509583,0.0,Level 1,Commuter,Yes,Yes
198,Tesla Model 3,85.0,55.632642308106036,47.78358125,78.36507325,157,New York,New York,United States,40.7128,-74.006,2024-01-09 05:00:00,2024-01-09 07:58:00,2024-01-09,05:00:00,07:58:00,0.9802518418740852,Morning,Friday,No,No,12.128018048871455,32.09970635847218,47.72203883616639,62.35988112699489,14.637842290828502,Low,212.5522238689407,-18.44787247811146,31.071893918945783,3.0,Level 2,Commuter,Yes,Yes
199,Hyundai Kona,75.0,43.74157654648483,37.462327699999996,61.927521299999995,223,New York,New York,United States,40.7128,-74.006,2024-01-09 06:00:00,2024-01-09 07:57:00,2024-01-09,06:00:00,07:57:00,3.275752116632101,Morning,Tuesday,No,No,28.98835178470727,25.603799331857445,39.673892812718094,60.73040958658508,21.05651677386699,Low,195.95558163078329,-13.785238397007525,8.690730198272519,3.0,DC Fast Charger,Casual Driver,Yes,No
200,BMW i3,62.0,20.48992262919771,18.518,41.567,132,Houston,Texas,United States,29.7589382,-95.3676974,2024-01-09 07:00:00,2024-01-09 08:37:00,2024-01-09,07:00:00,08:37:00,2.6653684817410275,Night,Monday,No,No,13.485195325551771,29.8731055066718,52.65258829558403,82.88645336185421,30.233865066270177,Medium,152.25986699080715,-20.933701617389527,27.32232283114741,1.0,DC Fast Charger,Commuter,Yes,No
201,Nissan Leaf,62.0,34.83334202353788,22.592077215,58.36286613875,338,San Francisco,California,United States,37.7792588,-122.4193286,2024-01-09 08:00:00,2024-01-09 10:36:00,2024-01-09,08:00:00,10:36:00,2.8771910937329785,Night,Saturday,Yes,No,80.72941928487083,36.78209781352172,70.51514965068588,92.974862548274,22.45971289758812,Low,211.63387445848247,-15.143788443848507,12.94572889437292,4.0,Level 1,Casual Driver,No,Yes
202,Chevy Bolt,85.0,56.92724564653412,54.4224512929498,58.95765556736229,404,New York,New York,United States,40.7128,-74.006,2024-01-09 09:00:00,2024-01-09 11:49:00,2024-01-09,09:00:00,11:49:00,3.445384636919679,Afternoon,Monday,No,No,53.58667286183268,6.927506568259337,58.07325463341602,92.2658239799593,34.19256934654327,Medium,101.95047923302448,-13.679085025663547,7.441371986211872,6.455612284469378,Level 1,Casual Driver,Yes,Yes
203,Tesla Model 3,62.0,53.823643271137755,48.51125,79.55845,376,Los Angeles,California,United States,34.0536909,-118.242766,2024-01-09 10:00:00,2024-01-09 10:51:00,2024-01-09,10:00:00,10:51:00,0.5991352514145969,Evening,Tuesday,No,No,72.82858509991425,47.52616641750279,65.98785609743817,81.71875949449374,15.73090339705557,Low,186.72370699503512,-22.676477748050544,36.357574432816,2.0,Level 1,Long-Distance Traveler,No,Yes
204,Tesla Model 3,85.0,50.0,50.0,82.0,376,Los Angeles,California,United States,34.0536909,-118.242766,2024-01-09 11:00:00,2024-01-09 13:57:00,2024-01-09,11:00:00,13:57:00,2.822449218454964,Afternoon,Sunday,Yes,No,64.23213303009759,29.92814716211848,64.34112879801057,69.29221386285269,4.951085064842118,Low,268.9329205281117,-15.586054146616066,5.935357648581118,0.0,DC Fast Charger,Casual Driver,No,No
205,BMW i3,100.0,22.137201742571598,18.238123792875836,40.93876723720002,47,Chicago,Illinois,United States,41.8755616,-87.6244212,2024-01-09 12:00:00,2024-01-09 13:51:00,2024-01-09,12:00:00,13:51:00,2.505005630664888,Evening,Tuesday,No,No,17.854873424356434,48.38467691618706,43.82063366672827,58.45469784758049,14.63406418085222,Low,268.9717585141519,-7.07505866831991,38.49605367651061,2.0076405888800446,Level 2,Casual Driver,Yes,Yes
206,Chevy Bolt,62.0,58.43284376962127,57.09719286158625,61.855292266718436,107,New York,New York,United States,40.7128,-74.006,2024-01-09 13:00:00,2024-01-09 15:38:00,2024-01-09,13:00:00,15:38:00,3.887300863600527,Morning,Sunday,Yes,No,63.85425613845187,37.22881554336963,17.58200971130968,74.04968197104762,56.46767225973794,Medium,128.3524660979024,-2.129558880750485,8.31768400532211,3.28111664348826,Level 1,Commuter,Yes,Yes
207,Hyundai Kona,85.0,49.056726718055494,35.26465833550139,58.2946392892982,108,Houston,Texas,United States,29.7589382,-95.3676974,2024-01-09 14:00:00,2024-01-09 14:59:00,2024-01-09,14:00:00,14:59:00,0.7763584975843215,Morning,Friday,No,No,70.99471727287802,12.561412323109137,68.05110317943193,72.89524752521268,4.844144345780748,Low,189.3786646114632,-15.135268949082878,13.170142015527924,7.0,Level 1,Long-Distance Traveler,No,Yes
208,Chevy Bolt,85.0,57.142596832347316,54.798495289808436,59.36503656395914,265,San Francisco,California,United States,37.7792588,-122.4193286,2024-01-09 15:00:00,2024-01-09 17:35:00,2024-01-09,15:00:00,17:35:00,3.432085658312173,Evening,Tuesday,No,No,62.24807114091579,18.589472298830444,78.60469650901624,99.52158491419787,20.916888405181638,Low,102.9238174711238,-6.217403182968147,15.584684463947925,6.0,Level 2,Commuter,Yes,Yes
209,BMW i3,89.03206382512313,28.140590409888617,17.170195190806645,38.54160835383193,205,Houston,Texas,United States,29.7589382,-95.3676974,2024-01-09 16:00:00,2024-01-09 18:06:00,2024-01-09,16:00:00,18:06:00,0.6089750827569935,Afternoon,Wednesday,No,No,78.64289917152071,34.823950999988426,50.72443430796444,74.3486809069066,23.624246598942158,Low,152.25986699080715,-5.578588280079056,31.44978443865144,6.0,Level 2,Commuter,No,Yes
210,BMW i3,85.0,20.48992262919771,18.518,41.567,79,Los Angeles,California,United States,34.0536909,-118.242766,2024-01-09 17:00:00,2024-01-09 17:53:00,2024-01-09,17:00:00,17:53:00,2.4227759300549403,Night,Monday,No,No,6.961875674256488,22.672767380865302,16.340813424043915,78.75846708787853,62.417653663834614,Medium,86.56483570911978,-1.3546952874893492,26.223704452170736,1.0,Level 2,Casual Driver,Yes,Yes
211,Chevy Bolt,85.0,57.61615557555753,55.6329901419375,60.26907265376562,155,Houston,Texas,United States,29.7589382,-95.3676974,2024-01-09 18:00:00,2024-01-09 18:43:00,2024-01-09,18:00:00,18:43:00,3.623184645772829,Evening,Tuesday,No,No,75.18617180833594,53.174782799295336,17.16005127164052,64.31018702277949,47.15013575113897,Medium,150.0470023654809,-3.9314620441214885,14.735387089264703,5.0,Level 1,Casual Driver,No,Yes
212,BMW i3,50.0,22.12491757951949,18.24023,40.943495000000006,271,Los Angeles,California,United States,34.0536909,-118.242766,2024-01-09 19:00:00,2024-01-09 20:05:00,2024-01-09,19:00:00,20:05:00,0.7973944310128724,Evening,Wednesday,No,No,1.7545202338044217,8.430755655329502,27.118106851125184,78.96915418957035,51.85104733844516,Medium,65.88939460451076,-3.368843277049045,22.724395745775627,2.0,Level 1,Casual Driver,Yes,Yes
213,Chevy Bolt,81.65318205107059,56.670281216428904,53.97651786046131,58.474561015499745,476,Los Angeles,California,United States,34.0536909,-118.242766,2024-01-09 20:00:00,2024-01-09 23:46:00,2024-01-09,20:00:00,23:46:00,3.665318917813474,Evening,Tuesday,No,No,73.61433544405698,3.855782923246637,46.807860636393485,86.59530628854822,39.78744565215473,Medium,162.06302022181248,1.0337709426501638,14.124802364781267,7.0,DC Fast Charger,Commuter,No,No
214,Nissan Leaf,62.0,29.593867009476092,23.2854,60.15395,485,Los Angeles,California,United States,34.0536909,-118.242766,2024-01-09 21:00:00,2024-01-10 00:52:00,2024-01-09,21:00:00,00:52:00,0.9035194095926008,Morning,Saturday,Yes,No,6.377874090357831,33.84247374666808,46.18102100188867,99.01491659931033,52.83389559742165,Medium,169.11197877085093,-19.422518940355438,27.80226589384772,2.0,DC Fast Charger,Commuter,Yes,Yes
215,Chevy Bolt,62.0,59.09701065509566,58.312090002272896,63.17143083579563,247,Los Angeles,California,United States,34.0536909,-118.242766,2024-01-09 22:00:00,2024-01-09 22:53:00,2024-01-09,22:00:00,22:53:00,1.2866745067137464,Evening,Wednesday,No,No,51.16182197500394,15.002975608272422,44.27162791405269,90.6684743156528,46.396846401600115,Medium,35.45627590442558,-0.045778547206645946,39.81658730574488,1.8880374825335764,DC Fast Charger,Casual Driver,Yes,No
216,Chevy Bolt,75.0,56.670281216428904,53.97651786046131,58.474561015499745,19,Los Angeles,California,United States,34.0536909,-118.242766,2024-01-09 23:00:00,2024-01-10 02:37:00,2024-01-09,23:00:00,02:37:00,1.2186895776866975,Morning,Thursday,No,No,28.22969163134975,23.437410108212934,61.78774867645628,65.21596737627195,3.428218699815666,Low,91.120578890523,-4.2658564648398665,36.34122452156407,7.0,DC Fast Charger,Commuter,Yes,No
217,BMW i3,62.0,26.712884473815517,17.43167024447375,39.12853639982937,346,Chicago,Illinois,United States,41.8755616,-87.6244212,2024-01-10 00:00:00,2024-01-10 02:04:00,2024-01-10,00:00:00,02:04:00,3.7045719493020433,Night,Wednesday,No,No,67.9228322505551,41.74355879617509,63.5820676829891,89.93768114083636,26.355613457847262,Low,157.0245513686409,-9.81474700689208,32.176284256677015,5.0,DC Fast Charger,Long-Distance Traveler,No,No
218,BMW i3,75.0,28.140590409888617,17.170195190806645,38.54160835383193,436,Houston,Texas,United States,29.7589382,-95.3676974,2024-01-10 01:00:00,2024-01-10 02:24:00,2024-01-10,01:00:00,02:24:00,2.865108393074641,Night,Friday,No,No,15.273666673214588,5.370384189809226,85.1364391530881,86.95322411290303,1.8167849598149246,Low,113.66850091386252,-13.964354560431772,7.629495457533647,6.0,DC Fast Charger,Long-Distance Traveler,Yes,No
219,Tesla Model 3,85.0,55.632642308106036,47.78358125,78.36507325,26,Chicago,Illinois,United States,41.8755616,-87.6244212,2024-01-10 02:00:00,2024-01-10 05:54:00,2024-01-10,02:00:00,05:54:00,2.2291425495078623,Afternoon,Sunday,Yes,No,50.643736597993126,29.633681436250622,31.570698858788976,70.648329638232,39.07763077944303,Medium,195.0011483657776,-14.203132529255148,38.2479912410639,3.0,Level 1,Long-Distance Traveler,Yes,Yes
220,Tesla Model 3,50.0,57.37526105422927,47.06682753125,77.18959715125,217,Chicago,Illinois,United States,41.8755616,-87.6244212,2024-01-10 03:00:00,2024-01-10 06:57:00,2024-01-10,03:00:00,06:57:00,2.9356092518749914,Morning,Wednesday,No,No,52.05474164868848,5.231316128591093,64.3699636659729,74.86887756150331,10.498913895530407,Low,153.9736061677818,-15.099921420371759,24.996145252514456,4.0,DC Fast Charger,Commuter,Yes,No
221,Nissan Leaf,75.0,42.063208649538275,21.59060714418452,55.77573512247668,154,New York,New York,United States,40.7128,-74.006,2024-01-10 04:00:00,2024-01-10 04:53:00,2024-01-10,04:00:00,04:53:00,0.6055648002739363,Night,Tuesday,No,No,57.89799819019454,15.380881327116466,58.602148974027074,77.23174936981644,18.629600395789367,Low,266.68767329950504,-9.0415578082407,28.13582401987055,7.0,Level 1,Long-Distance Traveler,No,Yes
